provider,prompt_id,file,antlr_ok,syside_ok,both_ok,antlr_output,syside_output
Generated_from_Prompts_API_LOOP_ANTHROPIC,63,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/63/63.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/63/63.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/63/63.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,64,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml:26:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'mass' shadows VehicleMassManagement::Chassis::mass
│   26 |             attribute mass : Real = 800.0;
│      |                       [38;2;204;204;057m^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml:10:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml:25:24: [38;2;255;255;255mnote[0m: Because VehicleMassManagement::Chassis is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml:30:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'mass' shadows VehicleMassManagement::Engine::mass
│   30 |             attribute mass : Real = 600.0;
│      |                       [38;2;204;204;057m^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/64/64.sysml:14:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROP"
Generated_from_Prompts_API_LOOP_ANTHROPIC,65,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/65/65.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/65/65.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/65/65.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,66,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/66/66.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/66/66.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/66/66.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,67,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml:81:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'vehicleId' shadows VehicleMaintenanceSystem::Vehicle::vehicleId
│   81 |         attribute vehicleId : String = ""V001"";
│      |                   [38;2;204;204;057m^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml:27:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml:80:21: [38;2;255;255;255mnote[0m: Because VehicleMaintenanceSystem::Vehicle is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml:82:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'maxAllowedTemperature' shadows VehicleMaintenanceSystem::Vehicle::maxAllowedTemperature
│   82 |         attribute maxAllowedTemperature : Real = 90.0;
│      |                   [38;2;204;204;057m^^^^^^^^^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/67/67.sysml:28:19: [38;2;255;255;255mno"
Generated_from_Prompts_API_LOOP_ANTHROPIC,68,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/68/68.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/68/68.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/68/68.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,69,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml:44:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'generatedTorque' shadows VehicleSystem::Engine::generatedTorque
│   44 |             attribute generatedTorque : Real = 300.0;
│      |                       [38;2;204;204;057m^^^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml:16:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml:43:23: [38;2;255;255;255mnote[0m: Because VehicleSystem::Engine is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml:45:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'ratedSpeed' shadows VehicleSystem::Engine::ratedSpeed
│   45 |             attribute ratedSpeed : Real = 3000.0;
│      |                       [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/69/69.sysml:17:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_l"
Generated_from_Prompts_API_LOOP_ANTHROPIC,70,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/70/70.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/70/70.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/70/70.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,71,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/71/71.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/71/71.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/71/71.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,72,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml:229:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemName' shadows VehicleDynamicsAnalysis::VehicleDynamicsSystem::systemName
│   229 |         attribute systemName = ""VehicleDynamicsAnalysisSystem"";
│       |                   [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml:178:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml:228:27: [38;2;255;255;255mnote[0m: Because VehicleDynamicsAnalysis::VehicleDynamicsSystem is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml:230:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemVersion' shadows VehicleDynamicsAnalysis::VehicleDynamicsSystem::systemVersion
│   230 |         attribute systemVersion = ""1.0"";
│       |                   [38;2;204;204;057m^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/72/72.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,73,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml:85:14: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'simulation' shadows VehicleFuelEconomyAnalysis::FuelEconomySystem::simulation
│   85 |         part simulation : FuelEconomySimulation {
│      |              [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml:79:14: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml:84:30: [38;2;255;255;255mnote[0m: Because VehicleFuelEconomyAnalysis::FuelEconomySystem is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml:86:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'airDensity' shadows VehicleFuelEconomyAnalysis::FuelEconomySimulation::airDensity
│   86 |             attribute airDensity : Real = 1.225;
│      |                       [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/73/73.sysml:64:19: [38;2;255;255;"
Generated_from_Prompts_API_LOOP_ANTHROPIC,74,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/74/74.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/74/74.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/74/74.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,75,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/75/75.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/75/75.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/75/75.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,76,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml:36:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'actualMass' shadows VehicleMassVerificationSystem::Vehicle::actualMass
│   36 |             attribute actualMass : Real;
│      |                       [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml:14:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml:35:33: [38;2;255;255;255mnote[0m: Because VehicleMassVerificationSystem::Vehicle is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml:40:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'maxCapacity' shadows VehicleMassVerificationSystem::WeighingEquipment::maxCapacity
│   40 |             attribute maxCapacity : Real = 5000.0;
│      |                       [38;2;204;204;057m^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/76/76.sysml:18:19: [38;2;255;255;255mnote["
Generated_from_Prompts_API_LOOP_ANTHROPIC,77,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/77/77.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/77/77.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/77/77.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,78,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/78/78.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/78/78.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/78/78.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,79,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/79/79.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/79/79.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/79/79.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,80,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/80/80.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/80/80.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/80/80.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,81,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/81/81.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/81/81.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/81/81.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,82,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml:98:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemName' shadows SystemAssembly::SystemRoot::systemName
│   98 |         attribute systemName = ""IntegratedSystem"";
│      |                   [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml:82:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml:97:19: [38;2;255;255;255mnote[0m: Because SystemAssembly::SystemRoot is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml:99:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemVersion' shadows SystemAssembly::SystemRoot::systemVersion
│   99 |         attribute systemVersion = ""1.0"";
│      |                   [38;2;204;204;057m^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/82/82.sysml:83:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generat"
Generated_from_Prompts_API_LOOP_ANTHROPIC,83,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/83/83.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/83/83.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/83/83.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,84,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml:31:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'providePower' shadows PowerTransmissionSystem::PowerTransmissionSystem::providePower
│   31 |         attribute providePower : Boolean = true;
│      |                   [38;2;204;204;057m^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml:5:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml:30:30: [38;2;255;255;255mnote[0m: Because PowerTransmissionSystem::PowerTransmissionSystem is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysml:32:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'generateTorque' shadows PowerTransmissionSystem::PowerTransmissionSystem::generateTorque
│   32 |         attribute generateTorque : Boolean = true;
│      |                   [38;2;204;204;057m^^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/84/84.sysm"
Generated_from_Prompts_API_LOOP_ANTHROPIC,85,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/85/85.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/85/85.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/85/85.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,86,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml:90:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'mass' shadows VehicleDynamicsSimulation::Vehicle::mass
│   90 |             attribute mass : Real = 1500.0;
│      |                       [38;2;204;204;057m^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml:41:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml:89:24: [38;2;255;255;255mnote[0m: Because VehicleDynamicsSimulation::Vehicle is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml:91:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'currentVelocity' shadows VehicleDynamicsSimulation::Vehicle::currentVelocity
│   91 |             attribute currentVelocity : Real = 0.0;
│      |                       [38;2;204;204;057m^^^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86.sysml:42:19: [38;2;255;255;255mnote[0m: Inherited from here
"
Generated_from_Prompts_API_LOOP_ANTHROPIC,87,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml:103:14: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'interior' shadows CarSafetyCompliance::Car::interior
│   103 |         part interior : Interior {
│       |              [38;2;204;204;057m^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml:71:14: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml:102:24: [38;2;255;255;255mnote[0m: Because CarSafetyCompliance::Car is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml:104:18: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'seatBelt1' shadows CarSafetyCompliance::Interior::seatBelt1
│   104 |             part seatBelt1 : SeatBelt;
│       |                  [38;2;204;204;057m^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87.sysml:54:14: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/8"
Generated_from_Prompts_API_LOOP_ANTHROPIC,88,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml:15:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'category' shadows VehicleSafetyCompliance::SafetyFeature::category
│   15 |         attribute category : SafetyCategory = SafetyCategory::MANDATORY;
│      |                   [38;2;204;204;057m^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml:10:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml:14:26: [38;2;255;255;255mnote[0m: Because VehicleSafetyCompliance::SafetyFeature is specialized through Subclassification

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml:16:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'isRequired' shadows VehicleSafetyCompliance::SafetyFeature::isRequired
│   16 |         attribute isRequired : Boolean = true;
│      |                   [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88.sysml:11:19: [38;2;255;255;255mn"
Generated_from_Prompts_API_LOOP_ANTHROPIC,89,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/89/89.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/89/89.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/89/89.sysml"
Generated_from_Prompts_API_LOOP_ANTHROPIC,90,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml:112:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemId' shadows RiskMetadataModel::RiskManagementSystem::systemId
│   112 |         attribute systemId = ""RMS-001"";
│       |                   [38;2;204;204;057m^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml:102:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml:111:23: [38;2;255;255;255mnote[0m: Because RiskMetadataModel::RiskManagementSystem is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml:113:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'systemName' shadows RiskMetadataModel::RiskManagementSystem::systemName
│   113 |         attribute systemName = ""Risk Metadata Management System"";
│       |                   [38;2;204;204;057m^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90.sysml:103:19: [38;2;255;255;255mnote[0"
Generated_from_Prompts_API_LOOP_ANTHROPIC,91,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml:87:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'equipmentId' shadows BatteryRiskAnalysis::Equipment::equipmentId
│   87 |         attribute equipmentId : String = ""DEVICE-001"";
│      |                   [38;2;204;204;057m^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml:72:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml:86:22: [38;2;255;255;255mnote[0m: Because BatteryRiskAnalysis::Equipment is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml:88:19: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'operationalStatus' shadows BatteryRiskAnalysis::Equipment::operationalStatus
│   88 |         attribute operationalStatus : Boolean = true;
│      |                   [38;2;204;204;057m^^^^^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91.sysml:73:19: [38;2;255;255;255mnote[0m: "
Generated_from_Prompts_API_LOOP_ANTHROPIC,92,api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml,True,True,True,ANTLR_PARSE_PASS[hamr_full] api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml,"Checks passed!
SYSIDE_COMPILE_PASS api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml:148:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'unitId' shadows SystemDecomposition::PowerSupplyUnit::unitId
│   148 |             attribute unitId = ""PSU-001"";
│       |                       [38;2;204;204;057m^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml:62:19: [38;2;255;255;255mnote[0m: Inherited from here
    └── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml:147:27: [38;2;255;255;255mnote[0m: Because SystemDecomposition::PowerSupplyUnit is specialized through FeatureTyping

api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml:149:23: [38;2;204;204;057mwarning[0m (namespace-distinguishability): Member name 'outputVoltage' shadows SystemDecomposition::PowerSupplyUnit::outputVoltage
│   149 |             attribute outputVoltage = 28.0;
│       |                       [38;2;204;204;057m^^^^^^^^^^^^^[0m
└── api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92.sysml:63:19: [38;2;255;255;255mnote[0m: Inherited from he"
